#OTU ID	DA01071	DA01335	DA01044	DA01231	DA00949	DA00989	DA01235	DA01388	DA01030	DA01193	DA01119	DA00918	DA01311	DA00904	DA01320	DA01205	DA01073	DA01161	DA00886	DA01223	DA01242	DA01076	DA00908	DA00955	DA01024	DA01211	DA00943	DA00898	DA01370	DA01291	DA00927	DA01089	DA01227	DA01270	DA01203	DA01026	DA01129	DA01018	DA01186	DA01068	DA01210	DA01167	DA01384	DA00926	DA00658	DA00470	DA00491	DA00154	DA00498	DA00165	DA00280	DA00721	DA00397	DA00530	DA00318	DA00575	DA00170	DA00282	DA00330	DA00691	DA00678	DA00556	DA00815	DA00458	DA00382	DA00603	DA00735	DA00632	DA00394	DA00778	DA00600	DA00065	DA00431	DA00673	DA00568	DA00210	DA00461	DA00563	DA00675	DA01588	DA01547	DA01482	DA01468	DA01563	DA10003	DA10090	DA10011	DA10068	DA10047	DA10115	DA10073	DA10088	DA10066	DA10096	DA10112	DA10025	DA10082	DA10103	DA10062	DA10075	DA10023	DA10056	DA10110	DA10048	DA10008	DA10092	DA10054	DA10071	DA10079	DA10015	DA10093	DA10029	DA10104	DA10017	DA10055	DA10045	DA10012	DA10038	DA10067	DA10028	DA10026	DA10085	DA10101	DA10081	DA10039	DA10109	DA10107	DA10030	DA10108	DA10069	DA10065	DA10095	DA10059	DA10116	DA10083	DA10024	DA10061	DA10100	DA10053	DA10091	DA10022	DA10051	DA10040	DA10084	DA10016	DA10106	DA10005	DA10077	DA10094	DA10114	DA10113	DA10027	DA10002	DA10036	DA10034	DA10019	DA10049	DA10006	DA10037	DA10042	DA10033	DA10070	DA10009	DA10058	DA10041	DA10097	DA10050	DA10035	DA10076	DA10018	DA10057	DA10117	DA10098	DA10032	DA10141	DA10186	DA10164	DA10148	DA10156	DA10137	DA10135	DA10119	DA10139	DA10155	DA10166	DA10161	DA10158	DA10187	DA10160	DA10129	DA10151	DA10147	DA10131	DA10174	DA10182	DA10184	DA10142	DA10183	DA10169	DA10149	DA10143	DA10181	DA10121	DA10120	DA10124	DA10159	DA10171	DA10167	DA10170	DA10150	DA10123	DA10145	DA10178	DA10172	DA10138	DA10133	DA10130	DA10127	DA10162	DA10168	DA10177	DA10122	DA10157	DA10165	DA10180	DA10146	DA10175	DA10134	DA10154	DA10189	DA10152	DA10188	DA10136	DA10176	DA10126	DA10125	DA10173
k__Bacteria._.p__Firmicutes._.c__Bacilli._.o__Lactobacillales._.f__Leuconostocaceae._.g__Weissella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria._.p__Firmicutes._.c__Bacilli._.o__Lactobacillales._.f__Streptococcaceae._.g__Lactococcus	0	7	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	1	1	0	0	0	2	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	4	1	0	0	0	8	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	4	0	0	0	0	0	0	0	1	1	0	0	0	0	0	22	0	0	0	0	0	0	1	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
k__Bacteria._.p__Firmicutes._.c__Bacilli._.o__Lactobacillales._.f__Streptococcaceae._.g__Streptococcus	2	4	32	26	545	1271	134	24	46	53	109	1	4	29	334	0	399	3	77	46	0	18	34	8	6	2	54	17	35	2	2	7	724	0	16	13	8	48	40	5	22	5	48	233	0	0	1	58	25	63	29	1	110	1	131	0	1	37	5	53	0	3	1	2	0	85	1	1	5	1	8	4	34	3	102	65	40	4	0	3	2	31	3	2	28	49	23	19	13	12	1	0	9	12	1	15	15	66	1	1	16	0	0	2	317	1	48	33	4	1	0	101	8	1	1	0	1	3	0	2	3	0	1	43	9	1	4	1	3	117	5	0	0	8	2	222	0	11	2	2	19	0	7	14	5	0	2	9	17	1	25	24	0	20	3	4	0	10	90	85	0	8	0	2	0	33	87	1	0	5	1	1	18	18	2	2	12	1	0	0	7	1	2	0	0	1	20	13	0	9	5	7	24	0	0	35	3	27	1	1	2	14	2	0	0	2	2	18	1	1	1	6	0	1	0	2	4	0	0	56	1	1	2	9	5	6	2	3	0	5	0	1	3	1	1	0	3
k__Bacteria._.p__Firmicutes._.c__Clostridia._.o__._.f__._.g__	0	0	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	38	0	0	7	0	2	0	0	0	75	1	45	0	1	0	0	0	0	0	0	0	0	0	18	0	55	0	3	1	3	12	2	1	161	0	0	17	0	0	0	0	0	0	8	1	0	13	87	0	0	0	2	10	25	0	0	10	2	0	0	21	4	13	0	52	1	0	16	0	1	0	38	0	0	0	0	0	0	101	0	0	0	0	1	0	0	0	0	0	19	0	30	0	0	0	22	0	0	1	544	0	0	0	0	1	0	43	0	0	0	0	0	0	1	0	1	194	0	0	1	0	0	0	0	0	21	0	0	0	0	0	1	0	2	0	3	0	0	0	0	25	1	2	101	80	0	0	153	0	0	0	4
k__Bacteria._.p__Firmicutes._.c__Clostridia._.o__Clostridiales._.f__._.g__	0	0	5	1	1	0	0	0	0	0	0	0	15	0	0	0	0	1	13	10	5	26	0	14	1	13	0	0	29	0	0	0	0	171	5	0	0	0	0	88	0	1	0	0	0	1	1	0	1	0	0	0	0	2	2	0	0	0	0	0	1	0	1	0	22	1	0	2	0	1	0	0	0	0	0	1	0	0	0	0	56	278	0	0	138	48	7	221	45	452	50	5	121	0	101	298	269	98	5	0	59	22	4	17	40	31	117	8	21	10	157	73	51	15	50	126	44	123	261	42	5	14	0	156	54	42	55	0	29	527	0	98	223	365	4	23	50	74	86	0	26	331	83	14	7	157	57	66	0	167	34	4	89	113	50	18	105	53	107	80	4	16	27	60	43	6	0	10	94	1239	6	58	17	20	131	0	396	30	129	45	46	44	41	119	265	233	440	7	5	257	12	103	149	21	81	82	186	83	0	35	145	360	103	12	230	60	5	98	20	2	112	360	10	151	137	66	351	25	25	324	122	52	51	4	65	124	326	14	81	187	16	2	120	77	15	122	67
k__Bacteria._.p__Firmicutes._.c__Clostridia._.o__Clostridiales._.f__Clostridiaceae_1._.g__	0	0	0	0	0	0	0	0	0	9	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	2	0	0	0	6	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria._.p__Firmicutes._.c__Clostridia._.o__Clostridiales._.f__Clostridiaceae_1._.g__Clostridium_sensu_stricto	2	0	0	0	0	4	2	0	0	475	72	0	1	6	0	636	19	21	181	19	0	1	104	447	34	0	14	7	1	0	8	409	15	17	7	66	0	0	0	128	0	31	5	3	17	3	0	120	26	35	0	0	13	0	19	4	1	0	1	14	0	2	0	0	10	1173	13	1	6	4	0	2	2	0	1	0	25	0	0	0	21	137	0	2	25	39	168	0	23	0	0	0	0	1	9	0	20	0	0	1	230	0	138	0	33	0	34	38	5	5	6	49	0	0	16	0	0	4	33	4	1	0	52	60	121	12	0	34	3	171	0	1	1	0	21	0	2	73	0	18	7	1	110	0	0	75	0	1	64	0	0	0	8	3	1	0	9	0	537	0	4	22	42	0	34	7	68	1	3	0	0	0	88	2	74	0	0	0	3	0	3	0	0	17	19	0	5	0	1	0	5	0	1	1	6	9	84	22	1	0	0	9	0	0	0	3	0	21	21	0	67	35	0	0	1	15	0	1	8	14	0	0	0	3	0	14	3	1	0	0	0	0	22	1	0	0	12
k__Bacteria._.p__Firmicutes._.c__Clostridia._.o__Clostridiales._.f__Clostridiaceae_1._.g__Sarcina	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	18	0	0	11	0	0	0	0	15	0	0	0	0	1	0	0	22	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	9	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	4	1	0	0	2	0	1	0	0	0	0	0	0	0	0	0	3	0	11	0	2	0	1	0	1	0	2	0	0	0	0	0	0	1	2	3	0	0	0	2	2	0	0	0	0	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	3	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	2	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria._.p__Firmicutes._.c__Clostridia._.o__Clostridiales._.f__Clostridiales_Incertae_Sedis_XI._.g__Anaerococcus	73	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	73	0	3	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	2	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	4	0	8	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria._.p__Firmicutes._.c__Clostridia._.o__Clostridiales._.f__Clostridiales_Incertae_Sedis_XI._.g__Finegoldia	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	23	0	0	0	0	0	0	1	1	0	0	0	0	3	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	1	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria._.p__Firmicutes._.c__Clostridia._.o__Clostridiales._.f__Clostridiales_Incertae_Sedis_XI._.g__Parvimonas	39	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria._.p__Firmicutes._.c__Clostridia._.o__Clostridiales._.f__Clostridiales_Incertae_Sedis_XI._.g__Peptoniphilus	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	10	0	4	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	12	0	0	0	0	8	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria._.p__Firmicutes._.c__Clostridia._.o__Clostridiales._.f__Clostridiales_Incertae_Sedis_XIII._.g__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria._.p__Firmicutes._.c__Clostridia._.o__Clostridiales._.f__Clostridiales_Incertae_Sedis_XIII._.g__Anaerovorax	8	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	11	7	0	2	0	0	0	0	0	0	17	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	1	0	0	0	0	3	0	4	0	6	5	0	10	0	2	20	5	0	3	2	0	5	0	5	4	1	0	0	0	0	0	3	1	0	2	5	1	4	1	0	0	2	0	0	1	2	0	0	1	6	0	2	5	0	1	3	3	5	11	1	3	1	5	13	1	4	0	2	0	2	6	0	7	0	1	0	3	1	1	0	0	2	0	0	9	1	0	0	0	3	6	0	0	3	5	0	0	0	8	8	4	1	3	2	1	1	0	2	2	1	0	0	5	0	6	4	18	11	0	0	0	3	3	0	0	1	0	3	26	3	3	3	2	5	4	2	1	0	10	4	13	1	1	0	0	4	2	4	5	1	3	2	4	2	4	3	1
k__Bacteria._.p__Firmicutes._.c__Clostridia._.o__Clostridiales._.f__Clostridiales_Incertae_Sedis_XIII._.g__Mogibacterium	0	0	0	0	0	1	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	14	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria._.p__Firmicutes._.c__Clostridia._.o__Clostridiales._.f__Eubacteriaceae._.g__	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	21	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	6	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	2	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	1	0	0	12	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	34	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria._.p__Firmicutes._.c__Clostridia._.o__Clostridiales._.f__Eubacteriaceae._.g__Anaerofustis	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	9	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria._.p__Firmicutes._.c__Clostridia._.o__Clostridiales._.f__Eubacteriaceae._.g__Eubacterium	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	1	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	4	0	0	1	7	0	45	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	4	0	4	1	1	0	0	0	1	4	0	1	0	0	0	0	0	0	0	0	1	2	5	2	0	1	0	0	0	3	0	0	0	0	1	0	0	0	2	0	1	0	0	0	3	0	0	0	1	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
k__Bacteria._.p__Firmicutes._.c__Clostridia._.o__Clostridiales._.f__Lachnospiraceae._.g__	1	8	1294	110	4	3	0	0	7	96	1	0	15	294	6	1	975	217	90	77	106	79	0	188	44	150	0	0	676	507	55	0	0	318	28	1496	0	12	5	151	16	42	18	2	17	21	69	14	238	277	0	80	133	15	92	0	33	144	9	27	12	405	5	0	15	105	0	65	0	25	9	2	4	37	0	49	0	11	0	32	785	426	0	0	74	344	469	467	214	179	162	133	317	278	239	446	547	166	271	7	425	93	17	307	740	202	682	107	83	324	82	430	71	167	110	238	191	75	135	70	163	175	68	113	285	333	65	155	74	75	299	108	504	377	70	348	68	235	415	40	123	96	190	212	118	147	71	132	169	236	96	1364	278	311	112	242	209	281	1004	117	60	113	66	238	175	195	380	133	277	145	99	332	50	456	276	35	250	124	241	100	104	85	52	122	114	231	145	65	45	109	125	214	46	409	248	618	264	279	197	138	83	441	96	90	52	204	61	173	108	77	221	396	56	136	335	222	146	84	96	176	364	238	321	183	113	79	204	72	57	137	74	10	211	104	225	282	408
k__Bacteria._.p__Firmicutes._.c__Clostridia._.o__Clostridiales._.f__Lachnospiraceae._.g__Anaerostipes	0	3	0	21	5	8	0	0	14	15	0	0	5	0	2	0	3	227	2	12	3	6	0	73	0	13	0	0	2	1	0	0	0	0	4	3	0	10	0	0	0	0	7	0	0	0	0	0	22	2	0	9	3	2	2	0	99	23	0	0	3	87	10	0	0	5	0	56	0	5	3	2	0	9	0	2	12	0	0	7	254	7	1	0	58	5	0	73	65	0	3	229	25	8	11	252	78	75	65	6	49	4	71	41	92	21	198	91	38	55	6	184	13	33	23	98	2	27	4	10	89	29	6	5	12	32	39	59	21	34	1	11	37	123	6	72	0	61	137	20	27	11	6	15	78	16	21	129	296	28	23	323	25	5	35	63	24	19	269	56	21	20	28	16	9	20	163	172	6	69	21	27	0	8	0	26	25	12	32	84	2	9	14	3	18	19	45	0	1	6	10	3	6	3	31	0	12	10	27	2	20	38	31	4	49	10	46	4	54	19	2	19	13	21	36	13	12	44	24	56	5	37	19	10	51	11	5	3	9	5	30	3	4	1	8	1	5
k__Bacteria._.p__Firmicutes._.c__Clostridia._.o__Clostridiales._.f__Lachnospiraceae._.g__Blautia	227	957	1087	99	7	784	76	0	105	394	78	0	53	597	0	517	1096	442	60	39	927	153	3	496	150	107	0	0	52	54	12	0	0	215	490	573	3	444	3	350	52	7	163	275	33	40	109	385	153	462	0	1227	1000	70	15	619	132	6	5	3	41	279	74	24	51	12	0	140	0	20	41	91	2	8	0	205	0	10	0	134	946	196	0	23	134	111	149	249	137	23	84	133	28	131	40	373	62	29	93	220	229	30	30	127	323	40	204	61	55	159	6	470	33	86	12	73	26	32	334	9	58	76	15	88	74	112	22	84	22	55	808	89	18	56	46	178	24	98	176	18	58	46	60	2252	29	89	105	57	386	28	149	1548	109	252	50	79	54	77	900	39	60	6	37	17	79	150	167	214	6	86	39	114	81	687	40	73	41	53	27	47	199	24	29	9	48	21	106	33	13	17	13	18	107	34	53	48	44	23	472	19	28	96	57	18	18	34	88	34	28	35	24	174	14	24	46	34	14	71	66	29	34	19	9	33	38	12	11	29	11	6	85	4	28	36	565	64	21
k__Bacteria._.p__Firmicutes._.c__Clostridia._.o__Clostridiales._.f__Lachnospiraceae._.g__Clostridium_XlVa	17	1	258	21	4	2	0	1	1	90	7	0	4	180	3	75	69	55	4	8	17	78	2	15	50	41	0	1	86	19	843	3	0	1357	11	27	0	19	0	71	1	13	1	24	1	17	3	0	286	110	22	98	0	31	10	1	45	12	0	9	36	2	27	0	2	66	0	8	11	2	14	4	1	10	0	5	6	2	0	6	127	3	0	0	42	25	114	85	174	22	34	68	142	61	28	236	60	29	30	26	149	38	23	172	73	29	223	62	28	81	8	304	33	74	19	56	53	10	7	10	63	138	25	11	30	20	13	91	19	9	370	17	28	10	39	166	26	53	219	10	211	3	41	36	75	23	24	77	333	10	51	20	42	124	11	69	68	67	246	59	118	25	39	14	21	76	97	144	14	15	17	83	11	15	22	26	16	17	11	24	16	7	84	9	24	53	94	5	5	15	14	20	36	8	144	31	21	15	14	35	24	83	98	10	16	93	2	25	17	52	30	30	13	29	19	13	59	48	24	14	28	19	70	12	27	17	9	23	34	7	2	6	38	25	230	38	33
k__Bacteria._.p__Firmicutes._.c__Clostridia._.o__Clostridiales._.f__Lachnospiraceae._.g__Clostridium_XlVb	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	369	0	24	0	0	0	0	0	78	0	0	87	4	6	0	0	0	5	0	0	0	1	4	0	0	0	1	0	0	7	9	0	55	0	49	67	0	0	0	0	0	1	5	33	0	5	0	1	0	0	8	0	1	0	64	2	50	0	0	0	0	1	19	0	0	3	0	15	0	1	71	4	6	6	14	6	11	2	3	5	4	11	0	4	1	2	2	13	10	3	0	2	0	0	0	6	0	3	0	1	4	1	0	4	11	5	0	5	3	14	0	0	3	17	2	4	23	6	46	2	4	2	1	1	0	2	8	41	9	9	0	0	16	8	0	9	5	0	1	0	3	6	10	21	0	7	1	0	0	26	2	2	10	1	0	0	10	0	3	7	12	0	5	12	6	39	1	0	2	25	1	5	1	9	4	2	6	33	4	0	2	2	7	6	2	16	0	3	3	1	0	49	3	4	4	2	12	4	1	3	7	2	2	8	5	1	9	33	0	4	7	1	0	6	4	2	7	80	7	8
