"feature"	"metadata"	"value"	"coef"	"pval"	"qval"	"association"
"bac16SV4_L100_Nextseq_13476"	"read_depth"	"read_depth"	0.0130232452688554	0.496469132378733	0.721306877387033	"abundance"
"bac16SV4_L100_Nextseq_13640"	"read_depth"	"read_depth"	-0.00560506890123204	0.495698770265091	0.721306877387033	"abundance"
"bac16SV4_L100_Nextseq_08775"	"day"	"day"	-0.00104194838120163	0.497441281672803	0.721889529316214	"abundance"
"bac16SV4_L100_Nextseq_00208"	"read_depth"	"read_depth"	0.0332396665401891	0.499515185393581	0.724067883414549	"abundance"
"bac16SV4_L100_Nextseq_00373"	"day"	"day"	0.0165676505858549	0.50154310039181	0.726174660819299	"abundance"
"bac16SV4_L100_Nextseq_00150"	"day"	"day"	0.0051658059028702	0.502727920117421	0.726226389746766	"abundance"
"bac16SV4_L100_Nextseq_03090"	"day"	"day"	-0.0137418972619514	0.502640258689269	0.726226389746766	"abundance"
"bac16SV4_L100_Nextseq_00081"	"day"	"day"	0.0242466951362373	0.505990662338581	0.727862248864496	"abundance"
"bac16SV4_L100_Nextseq_00278"	"read_depth"	"read_depth"	0.035880655871453	0.50616369996194	0.727862248864496	"abundance"
"bac16SV4_L100_Nextseq_13646"	"read_depth"	"read_depth"	-0.00102631919569698	0.505493739142083	0.727862248864496	"abundance"
"bac16SV4_L100_Nextseq_13769"	"read_depth"	"read_depth"	-0.00501881942863408	0.505066578287995	0.727862248864496	"abundance"
"bac16SV4_L100_Nextseq_00836"	"day"	"day"	-0.00928707987949186	0.507303792991803	0.728672720842771	"abundance"
"bac16SV4_L100_Nextseq_00379"	"day"	"day"	0.0174965450511729	0.509857756766477	0.731509880309679	"abundance"
"bac16SV4_L100_Nextseq_02160"	"read_depth"	"read_depth"	0.0100229419910364	0.513031541644842	0.734562426285204	"abundance"
"bac16SV4_L100_Nextseq_11901"	"read_depth"	"read_depth"	-0.00691938655846919	0.513147644311579	0.734562426285204	"abundance"
"bac16SV4_L100_Nextseq_04382"	"read_depth"	"read_depth"	0.0134790370614199	0.51661993027877	0.737926982445276	"abundance"
"bac16SV4_L100_Nextseq_06254"	"read_depth"	"read_depth"	-0.0198189309048127	0.516665648310182	0.737926982445276	"abundance"
"bac16SV4_L100_Nextseq_00166"	"read_depth"	"read_depth"	0.0181363930617401	0.518078660950649	0.73875727358675	"abundance"
"bac16SV4_L100_Nextseq_03642"	"read_depth"	"read_depth"	0.00786679660322764	0.518415903221082	0.73875727358675	"abundance"
"bac16SV4_L100_Nextseq_02805"	"read_depth"	"read_depth"	-0.0318928362766322	0.52317625632561	0.74470133783285	"abundance"
"bac16SV4_L100_Nextseq_07654"	"read_depth"	"read_depth"	-0.00627609828207827	0.526377874497107	0.748415785561691	"abundance"
"bac16SV4_L100_Nextseq_00102"	"day"	"day"	-0.0251156690355174	0.527230485836371	0.748785768648509	"abundance"
"bac16SV4_L100_Nextseq_01003"	"read_depth"	"read_depth"	0.0193010080702392	0.53183356736641	0.753385487975269	"abundance"
"bac16SV4_L100_Nextseq_03253"	"read_depth"	"read_depth"	0.000958982760940024	0.534045409197659	0.753385487975269	"abundance"
"bac16SV4_L100_Nextseq_11642"	"read_depth"	"read_depth"	0.000958982760941761	0.53404540919692	0.753385487975269	"abundance"
"bac16SV4_L100_Nextseq_12447"	"read_depth"	"read_depth"	0.000958982760941184	0.534045409197163	0.753385487975269	"abundance"
"bac16SV4_L100_Nextseq_12634"	"read_depth"	"read_depth"	-0.0102231389292801	0.533170716814708	0.753385487975269	"abundance"
"bac16SV4_L100_Nextseq_12836"	"read_depth"	"read_depth"	0.000958982760941184	0.534045409197163	0.753385487975269	"abundance"
"bac16SV4_L100_Nextseq_12913"	"day"	"day"	-0.00139240128532393	0.535308380941811	0.754325299342752	"abundance"
"bac16SV4_L100_Nextseq_00783"	"day"	"day"	-0.00869812468023588	0.537607962230699	0.756722120556352	"abundance"
"bac16SV4_L100_Nextseq_00097"	"read_depth"	"read_depth"	-0.0276445414537783	0.538489184793386	0.757119387740644	"abundance"
"bac16SV4_L100_Nextseq_00225"	"read_depth"	"read_depth"	0.0158859414776895	0.541137972207101	0.757615833233866	"abundance"
"bac16SV4_L100_Nextseq_01639"	"read_depth"	"read_depth"	0.0102219638905795	0.54014250609837	0.757615833233866	"abundance"
"bac16SV4_L100_Nextseq_12989"	"read_depth"	"read_depth"	0.00407848095158294	0.540920324868171	0.757615833233866	"abundance"
"bac16SV4_L100_Nextseq_13345"	"day"	"day"	-0.000940079627881306	0.54123979225489	0.757615833233866	"abundance"
"bac16SV4_L100_Nextseq_05536"	"day"	"day"	0.00639021362759929	0.542907244797966	0.759109244938749	"abundance"
"bac16SV4_L100_Nextseq_00090"	"read_depth"	"read_depth"	-0.0101587156707077	0.547168366064216	0.763378382676787	"abundance"
"bac16SV4_L100_Nextseq_11888"	"read_depth"	"read_depth"	-0.00257962910514313	0.546791220098031	0.763378382676787	"abundance"
"bac16SV4_L100_Nextseq_01764"	"read_depth"	"read_depth"	0.0111529544703142	0.548304827495236	0.764120509320814	"abundance"
"bac16SV4_L100_Nextseq_00039"	"day"	"day"	0.0385425199856127	0.551479005032113	0.766033426850129	"abundance"
"bac16SV4_L100_Nextseq_04384"	"read_depth"	"read_depth"	0.0215534596389912	0.551458302309623	0.766033426850129	"abundance"
"bac16SV4_L100_Nextseq_08895"	"read_depth"	"read_depth"	-0.00404584235741036	0.551495584203811	0.766033426850129	"abundance"
"bac16SV4_L100_Nextseq_07130"	"read_depth"	"read_depth"	-0.0133192853152442	0.556121334558425	0.771610721055816	"abundance"
"bac16SV4_L100_Nextseq_10576"	"read_depth"	"read_depth"	-0.00281949671052615	0.560221852769007	0.776370435222645	"abundance"
"bac16SV4_L100_Nextseq_14819"	"day"	"day"	0.00380509618885589	0.560780227340408	0.776370435222645	"abundance"
"bac16SV4_L100_Nextseq_06248"	"read_depth"	"read_depth"	-0.0174661723548535	0.564286360868434	0.778577750101487	"abundance"
"bac16SV4_L100_Nextseq_06606"	"read_depth"	"read_depth"	-0.00670469465411733	0.563772954535497	0.778577750101487	"abundance"
"bac16SV4_L100_Nextseq_08247"	"day"	"day"	-0.000890502817675957	0.564015512748613	0.778577750101487	"abundance"
"bac16SV4_L100_Nextseq_13403"	"read_depth"	"read_depth"	0.0024907146272755	0.564838446869512	0.778577750101487	"abundance"
"bac16SV4_L100_Nextseq_05324"	"day"	"day"	-0.000883724513439383	0.567038451096295	0.77990925156226	"abundance"
"bac16SV4_L100_Nextseq_07640"	"day"	"day"	-0.000883724513439924	0.567038451096058	0.77990925156226	"abundance"
"bac16SV4_L100_Nextseq_00669"	"read_depth"	"read_depth"	-0.00299351657018529	0.568642136933788	0.780199892387454	"abundance"
"bac16SV4_L100_Nextseq_03470"	"read_depth"	"read_depth"	-0.000878725707348107	0.56910150378262	0.780199892387454	"abundance"
"bac16SV4_L100_Nextseq_05537"	"read_depth"	"read_depth"	-0.00475443261329661	0.567938114461239	0.780199892387454	"abundance"
"bac16SV4_L100_Nextseq_00294"	"day"	"day"	0.0050137033203276	0.570720458485134	0.780337068448919	"abundance"
"bac16SV4_L100_Nextseq_03492"	"read_depth"	"read_depth"	0.00317468043525155	0.571053629996242	0.780337068448919	"abundance"
"bac16SV4_L100_Nextseq_08747"	"read_depth"	"read_depth"	0.00478962172316154	0.570308238195875	0.780337068448919	"abundance"
"bac16SV4_L100_Nextseq_15075"	"read_depth"	"read_depth"	0.00379052099599242	0.572753219706186	0.781814330138897	"abundance"
"bac16SV4_L100_Nextseq_01485"	"read_depth"	"read_depth"	0.0122850189768386	0.574878955363171	0.783373783111493	"abundance"
"bac16SV4_L100_Nextseq_02570"	"read_depth"	"read_depth"	0.0103612777664702	0.575135182537552	0.783373783111493	"abundance"
"bac16SV4_L100_Nextseq_00419"	"day"	"day"	-0.0114489100324658	0.576196826526229	0.783975014778421	"abundance"
"bac16SV4_L100_Nextseq_00540"	"day"	"day"	-0.00916219643823677	0.577252932116252	0.784340258046262	"abundance"
"bac16SV4_L100_Nextseq_03457"	"day"	"day"	0.00531951532478043	0.577706313481859	0.784340258046262	"abundance"
"bac16SV4_L100_Nextseq_00432"	"read_depth"	"read_depth"	0.0093500828096795	0.578794815825433	0.784933782507273	"abundance"
"bac16SV4_L100_Nextseq_11941"	"read_depth"	"read_depth"	-0.00284142279889596	0.579385458132346	0.784933782507273	"abundance"
"bac16SV4_L100_Nextseq_02962"	"read_depth"	"read_depth"	0.00344105679687455	0.583267796250948	0.789347424476658	"abundance"
"bac16SV4_L100_Nextseq_01358"	"day"	"day"	-0.00084128596531573	0.585427429837702	0.789733480592162	"abundance"
"bac16SV4_L100_Nextseq_02898"	"day"	"day"	-0.000841285966049913	0.585427429445621	0.789733480592162	"abundance"
"bac16SV4_L100_Nextseq_07899"	"day"	"day"	0.00420718632445183	0.585280375349123	0.789733480592162	"abundance"
"bac16SV4_L100_Nextseq_00043"	"day"	"day"	-0.0270169304120833	0.586581295924338	0.790446437151773	"abundance"
"bac16SV4_L100_Nextseq_00045"	"day"	"day"	-0.0175715594221064	0.589394591289074	0.791705380860138	"abundance"
"bac16SV4_L100_Nextseq_04314"	"read_depth"	"read_depth"	0.00647122454686671	0.589242941220457	0.791705380860138	"abundance"
"bac16SV4_L100_Nextseq_04326"	"read_depth"	"read_depth"	0.00415484046987752	0.58858048843943	0.791705380860138	"abundance"
"bac16SV4_L100_Nextseq_00388"	"read_depth"	"read_depth"	-0.0119116133881272	0.591888776968956	0.794211692238599	"abundance"
"bac16SV4_L100_Nextseq_00719"	"read_depth"	"read_depth"	-0.0576202259876933	0.592883113183707	0.794702285327896	"abundance"
"bac16SV4_L100_Nextseq_00350"	"read_depth"	"read_depth"	0.0145897315089585	0.599801006723317	0.799937991857795	"abundance"
"bac16SV4_L100_Nextseq_08815"	"read_depth"	"read_depth"	-0.0160372102135683	0.598005383994401	0.799937991857795	"abundance"
"bac16SV4_L100_Nextseq_11391"	"read_depth"	"read_depth"	0.00364217975734985	0.599953493893346	0.799937991857795	"abundance"
"bac16SV4_L100_Nextseq_12655"	"read_depth"	"read_depth"	-0.0120131205233842	0.59891530545325	0.799937991857795	"abundance"
"bac16SV4_L100_Nextseq_14513"	"read_depth"	"read_depth"	0.000809946697529937	0.599438312849991	0.799937991857795	"abundance"
"bac16SV4_L100_Nextseq_02012"	"day"	"day"	0.00649149651292697	0.601415408511625	0.800199027745994	"abundance"
"bac16SV4_L100_Nextseq_04218"	"day"	"day"	0.000806875719316785	0.600900474800803	0.800199027745994	"abundance"
"bac16SV4_L100_Nextseq_00046"	"day"	"day"	0.0162978451859648	0.612643268501683	0.801916026375397	"abundance"
"bac16SV4_L100_Nextseq_00060"	"read_depth"	"read_depth"	-0.0451008109898908	0.604381113034291	0.801916026375397	"abundance"
"bac16SV4_L100_Nextseq_00085"	"read_depth"	"read_depth"	0.00794173664055467	0.626999774110809	0.801916026375397	"abundance"
"bac16SV4_L100_Nextseq_00094"	"read_depth"	"read_depth"	0.0261409583342598	0.618257039440964	0.801916026375397	"abundance"
"bac16SV4_L100_Nextseq_00102"	"read_depth"	"read_depth"	0.0217550835963835	0.612284177871051	0.801916026375397	"abundance"
"bac16SV4_L100_Nextseq_00192"	"read_depth"	"read_depth"	0.020822980472237	0.620556251167156	0.801916026375397	"abundance"
"bac16SV4_L100_Nextseq_00560"	"read_depth"	"read_depth"	-0.0084790206750866	0.623014733988025	0.801916026375397	"abundance"
"bac16SV4_L100_Nextseq_00651"	"day"	"day"	0.00309627336584294	0.618177879470625	0.801916026375397	"abundance"
"bac16SV4_L100_Nextseq_00811"	"read_depth"	"read_depth"	0.00445549665072304	0.604979585275386	0.801916026375397	"abundance"
"bac16SV4_L100_Nextseq_00820"	"read_depth"	"read_depth"	-0.000753701785395624	0.624914389595408	0.801916026375397	"abundance"
"bac16SV4_L100_Nextseq_00879"	"read_depth"	"read_depth"	0.0073663837914112	0.626326126218742	0.801916026375397	"abundance"
"bac16SV4_L100_Nextseq_01205"	"day"	"day"	-0.000765296381630529	0.619691200883251	0.801916026375397	"abundance"
"bac16SV4_L100_Nextseq_01451"	"day"	"day"	0.00075263213556375	0.625093000511101	0.801916026375397	"abundance"
"bac16SV4_L100_Nextseq_01466"	"day"	"day"	-0.00865636196203691	0.619993658979963	0.801916026375397	"abundance"
"bac16SV4_L100_Nextseq_01848"	"day"	"day"	0.0130567987951384	0.604717468745993	0.801916026375397	"abundance"
"bac16SV4_L100_Nextseq_02004"	"read_depth"	"read_depth"	0.00347312555991177	0.616722117877952	0.801916026375397	"abundance"
"bac16SV4_L100_Nextseq_02490"	"read_depth"	"read_depth"	0.00607700597312174	0.625648128302798	0.801916026375397	"abundance"
"bac16SV4_L100_Nextseq_02564"	"read_depth"	"read_depth"	0.00329673544783133	0.624494105406107	0.801916026375397	"abundance"
"bac16SV4_L100_Nextseq_02656"	"day"	"day"	0.000752632135548018	0.625093000531498	0.801916026375397	"abundance"
"bac16SV4_L100_Nextseq_02665"	"day"	"day"	0.000784260359507925	0.61146467215011	0.801916026375397	"abundance"
"bac16SV4_L100_Nextseq_02671"	"day"	"day"	0.00721162467268346	0.625814532111531	0.801916026375397	"abundance"
"bac16SV4_L100_Nextseq_02677"	"read_depth"	"read_depth"	-0.00315769013202916	0.619970493977808	0.801916026375397	"abundance"
"bac16SV4_L100_Nextseq_03069"	"read_depth"	"read_depth"	0.0226190822407533	0.619576507232971	0.801916026375397	"abundance"
"bac16SV4_L100_Nextseq_03356"	"read_depth"	"read_depth"	0.0229418630651615	0.609831608283904	0.801916026375397	"abundance"
"bac16SV4_L100_Nextseq_06496"	"read_depth"	"read_depth"	0.00639062078770972	0.618222917092017	0.801916026375397	"abundance"
"bac16SV4_L100_Nextseq_06832"	"day"	"day"	-0.00404946096954611	0.609152655508116	0.801916026375397	"abundance"
"bac16SV4_L100_Nextseq_06880"	"read_depth"	"read_depth"	-0.0115971322276859	0.620885685265948	0.801916026375397	"abundance"
"bac16SV4_L100_Nextseq_07140"	"day"	"day"	-0.000765296381630633	0.619691200883203	0.801916026375397	"abundance"
"bac16SV4_L100_Nextseq_07185"	"day"	"day"	0.00449944188484765	0.605990334834059	0.801916026375397	"abundance"
"bac16SV4_L100_Nextseq_08247"	"read_depth"	"read_depth"	0.000777893781772609	0.614340769502141	0.801916026375397	"abundance"
"bac16SV4_L100_Nextseq_08898"	"day"	"day"	-0.00386451835517805	0.617955326097697	0.801916026375397	"abundance"
"bac16SV4_L100_Nextseq_09910"	"day"	"day"	0.000773035617561036	0.616601881514082	0.801916026375397	"abundance"
"bac16SV4_L100_Nextseq_10512"	"read_depth"	"read_depth"	0.00450192976651344	0.627448536459863	0.801916026375397	"abundance"
"bac16SV4_L100_Nextseq_10602"	"day"	"day"	0.00400539249658487	0.620940147977994	0.801916026375397	"abundance"
"bac16SV4_L100_Nextseq_11773"	"read_depth"	"read_depth"	-0.000782905353053995	0.607262608801443	0.801916026375397	"abundance"
"bac16SV4_L100_Nextseq_12452"	"read_depth"	"read_depth"	0.00723257884200929	0.615216800678944	0.801916026375397	"abundance"
"bac16SV4_L100_Nextseq_12913"	"read_depth"	"read_depth"	-0.00110616415784055	0.622357432823038	0.801916026375397	"abundance"
"bac16SV4_L100_Nextseq_13283"	"read_depth"	"read_depth"	-0.00340432658074262	0.626997977552364	0.801916026375397	"abundance"
"bac16SV4_L100_Nextseq_15019"	"day"	"day"	-0.000776538551611578	0.614608779079959	0.801916026375397	"abundance"
"bac16SV4_L100_Nextseq_00244"	"read_depth"	"read_depth"	-0.012862715951759	0.629871104600347	0.802577697797216	"abundance"
"bac16SV4_L100_Nextseq_01220"	"read_depth"	"read_depth"	0.000743290936935886	0.629656212431731	0.802577697797216	"abundance"
"bac16SV4_L100_Nextseq_09204"	"read_depth"	"read_depth"	0.00074329093683383	0.629656212503526	0.802577697797216	"abundance"
"bac16SV4_L100_Nextseq_00443"	"read_depth"	"read_depth"	-0.0016529855329772	0.638443303743408	0.811662080616195	"abundance"
"bac16SV4_L100_Nextseq_06832"	"read_depth"	"read_depth"	0.00385642076550142	0.638927033396451	0.811662080616195	"abundance"
"bac16SV4_L100_Nextseq_14391"	"read_depth"	"read_depth"	-0.00623916527775788	0.63852826577936	0.811662080616195	"abundance"
"bac16SV4_L100_Nextseq_00247"	"read_depth"	"read_depth"	0.0101411615890578	0.64211441053642	0.814892183652645	"abundance"
"bac16SV4_L100_Nextseq_00081"	"read_depth"	"read_depth"	-0.0179890900561404	0.644846716886842	0.815086250144968	"abundance"
"bac16SV4_L100_Nextseq_00458"	"day"	"day"	0.000711965303874667	0.64447086837883	0.815086250144968	"abundance"
"bac16SV4_L100_Nextseq_00698"	"day"	"day"	-0.00970823824521402	0.644723491490858	0.815086250144968	"abundance"
"bac16SV4_L100_Nextseq_10480"	"read_depth"	"read_depth"	-0.00429555709150803	0.644508549313227	0.815086250144968	"abundance"
"bac16SV4_L100_Nextseq_14915"	"read_depth"	"read_depth"	-0.00628124424591964	0.64582782723554	0.81551086276296	"abundance"
"bac16SV4_L100_Nextseq_12991"	"read_depth"	"read_depth"	0.00288996221412781	0.646583296414802	0.81564998669492	"abundance"
"bac16SV4_L100_Nextseq_00669"	"day"	"day"	0.00218938690069129	0.64865931205747	0.81667815032425	"abundance"
"bac16SV4_L100_Nextseq_03457"	"read_depth"	"read_depth"	-0.00435281739041317	0.648690556111984	0.81667815032425	"abundance"
"bac16SV4_L100_Nextseq_00036"	"read_depth"	"read_depth"	0.0352521092444725	0.65131067653186	0.819160890682856	"abundance"
"bac16SV4_L100_Nextseq_05777"	"read_depth"	"read_depth"	0.0048245897483861	0.652108140226837	0.819348597660758	"abundance"
"bac16SV4_L100_Nextseq_05041"	"read_depth"	"read_depth"	-0.000691097283932217	0.654528762196765	0.821573342022553	"abundance"
"bac16SV4_L100_Nextseq_00084"	"read_depth"	"read_depth"	0.00126226123688852	0.658180225685947	0.824519133069412	"abundance"
"bac16SV4_L100_Nextseq_10711"	"day"	"day"	-0.00496703856117535	0.657930181700722	0.824519133069412	"abundance"
"bac16SV4_L100_Nextseq_00621"	"day"	"day"	-0.00883607888232143	0.665675239830794	0.82598786794912	"abundance"
"bac16SV4_L100_Nextseq_02148"	"day"	"day"	0.000666746644068854	0.665852576139955	0.82598786794912	"abundance"
"bac16SV4_L100_Nextseq_06922"	"day"	"day"	0.000665891429924415	0.665887371392526	0.82598786794912	"abundance"
"bac16SV4_L100_Nextseq_08008"	"read_depth"	"read_depth"	-0.01311631707108	0.662653839335896	0.82598786794912	"abundance"
"bac16SV4_L100_Nextseq_09188"	"read_depth"	"read_depth"	-0.0116229052507815	0.664947009103759	0.82598786794912	"abundance"
"bac16SV4_L100_Nextseq_10084"	"day"	"day"	0.000666746644068789	0.665852576139987	0.82598786794912	"abundance"
"bac16SV4_L100_Nextseq_10162"	"day"	"day"	0.000673931092142002	0.662170735915996	0.82598786794912	"abundance"
"bac16SV4_L100_Nextseq_13548"	"day"	"day"	0.000665891429924468	0.665887371392502	0.82598786794912	"abundance"
"bac16SV4_L100_Nextseq_13751"	"read_depth"	"read_depth"	0.00580018601652064	0.663128576414504	0.82598786794912	"abundance"
"bac16SV4_L100_Nextseq_13889"	"day"	"day"	0.000666746644069057	0.665852576139862	0.82598786794912	"abundance"
"bac16SV4_L100_Nextseq_02665"	"read_depth"	"read_depth"	-0.000654192570733502	0.671749061506145	0.832380082209461	"abundance"
"bac16SV4_L100_Nextseq_14972"	"day"	"day"	0.00170270920015456	0.672357645518876	0.832380082209461	"abundance"
"bac16SV4_L100_Nextseq_00065"	"read_depth"	"read_depth"	-0.019171382348775	0.676671492178922	0.833638173600543	"abundance"
"bac16SV4_L100_Nextseq_02359"	"read_depth"	"read_depth"	0.00562969043557422	0.674709385806927	0.833638173600543	"abundance"
"bac16SV4_L100_Nextseq_05168"	"read_depth"	"read_depth"	0.000644481732254837	0.676055566598118	0.833638173600543	"abundance"
"bac16SV4_L100_Nextseq_09085"	"read_depth"	"read_depth"	0.000644481732210815	0.676055566554447	0.833638173600543	"abundance"
"bac16SV4_L100_Nextseq_12476"	"read_depth"	"read_depth"	0.00064448173158913	0.67605556698899	0.833638173600543	"abundance"
"bac16SV4_L100_Nextseq_00287"	"read_depth"	"read_depth"	-0.0218631434868516	0.684256796047452	0.836460918959361	"abundance"
"bac16SV4_L100_Nextseq_04077"	"read_depth"	"read_depth"	-0.00984066910541613	0.682353600979021	0.836460918959361	"abundance"
"bac16SV4_L100_Nextseq_05288"	"day"	"day"	0.000632362258819764	0.682158148088135	0.836460918959361	"abundance"
"bac16SV4_L100_Nextseq_05324"	"read_depth"	"read_depth"	0.000632197790453994	0.682157043594989	0.836460918959361	"abundance"
"bac16SV4_L100_Nextseq_07640"	"read_depth"	"read_depth"	0.000632197790455141	0.682157043594444	0.836460918959361	"abundance"
"bac16SV4_L100_Nextseq_09160"	"read_depth"	"read_depth"	0.00912760532686842	0.681072446873732	0.836460918959361	"abundance"
"bac16SV4_L100_Nextseq_10127"	"read_depth"	"read_depth"	-0.00062805346553852	0.683661622331181	0.836460918959361	"abundance"
"bac16SV4_L100_Nextseq_10335"	"read_depth"	"read_depth"	-0.000630163797216448	0.682936282551056	0.836460918959361	"abundance"
"bac16SV4_L100_Nextseq_03041"	"read_depth"	"read_depth"	0.00605436211718108	0.688102566397801	0.840349414422048	"abundance"
"bac16SV4_L100_Nextseq_11515"	"day"	"day"	-0.00332535940990674	0.690789137227679	0.842816090208288	"abundance"
"bac16SV4_L100_Nextseq_00018"	"read_depth"	"read_depth"	0.057507764518825	0.693980720630114	0.843453491227369	"abundance"
"bac16SV4_L100_Nextseq_00294"	"read_depth"	"read_depth"	-0.00398201937699334	0.6927975514287	0.843453491227369	"abundance"
"bac16SV4_L100_Nextseq_00398"	"read_depth"	"read_depth"	-0.0053797165182498	0.693357886367212	0.843453491227369	"abundance"
"bac16SV4_L100_Nextseq_02826"	"day"	"day"	0.0050975357968832	0.693285359806143	0.843453491227369	"abundance"
"bac16SV4_L100_Nextseq_09533"	"read_depth"	"read_depth"	-0.00769657346140198	0.694906819024626	0.843767741832015	"abundance"
"bac16SV4_L100_Nextseq_05932"	"read_depth"	"read_depth"	-0.00115138473947541	0.695775404986632	0.844011623707393	"abundance"
"bac16SV4_L100_Nextseq_02148"	"read_depth"	"read_depth"	-0.00059814055425665	0.698447643861057	0.844013213997104	"abundance"
"bac16SV4_L100_Nextseq_04383"	"read_depth"	"read_depth"	-0.00838861736394586	0.697863165289966	0.844013213997104	"abundance"
"bac16SV4_L100_Nextseq_10084"	"read_depth"	"read_depth"	-0.000598140554255668	0.698447643861527	0.844013213997104	"abundance"
"bac16SV4_L100_Nextseq_13889"	"read_depth"	"read_depth"	-0.000598140554256951	0.698447643860912	0.844013213997104	"abundance"
"bac16SV4_L100_Nextseq_01325"	"read_depth"	"read_depth"	0.0060593628321961	0.70023239302731	0.844601639190851	"abundance"
"bac16SV4_L100_Nextseq_05181"	"day"	"day"	-0.000584729593980151	0.701607374327746	0.844601639190851	"abundance"
"bac16SV4_L100_Nextseq_05648"	"day"	"day"	-0.000584729593979951	0.701607374327843	0.844601639190851	"abundance"
"bac16SV4_L100_Nextseq_14522"	"day"	"day"	-0.00059328650162896	0.700512709521013	0.844601639190851	"abundance"
"bac16SV4_L100_Nextseq_00539"	"read_depth"	"read_depth"	-0.00958439451693582	0.704228937484708	0.84617455159847	"abundance"
"bac16SV4_L100_Nextseq_00671"	"read_depth"	"read_depth"	0.000585272940889351	0.704252870475941	0.84617455159847	"abundance"
"bac16SV4_L100_Nextseq_00043"	"read_depth"	"read_depth"	0.0208993573650648	0.705688302660047	0.847094030923361	"abundance"
"bac16SV4_L100_Nextseq_00091"	"read_depth"	"read_depth"	-0.0153219561414215	0.706463959210277	0.847220535523521	"abundance"
"bac16SV4_L100_Nextseq_00134"	"read_depth"	"read_depth"	-0.0128843988333048	0.708743364600708	0.848344330355393	"abundance"
"bac16SV4_L100_Nextseq_03610"	"day"	"day"	-0.0057281554369977	0.708560427303399	0.848344330355393	"abundance"
"bac16SV4_L100_Nextseq_11225"	"day"	"day"	0.0012369307445993	0.709869885283434	0.84888886944017	"abundance"
"bac16SV4_L100_Nextseq_02690"	"read_depth"	"read_depth"	-0.00740216866313363	0.712039622894126	0.850678717710941	"abundance"
"bac16SV4_L100_Nextseq_00257"	"read_depth"	"read_depth"	0.00455673557548867	0.714546676721112	0.852063206958006	"abundance"
"bac16SV4_L100_Nextseq_12720"	"read_depth"	"read_depth"	-0.00579791432701618	0.714269939159893	0.852063206958006	"abundance"
"bac16SV4_L100_Nextseq_00015"	"day"	"day"	0.0231363841483017	0.717822569500006	0.853435247795896	"abundance"
"bac16SV4_L100_Nextseq_00066"	"read_depth"	"read_depth"	0.0214179231274972	0.717267007610621	0.853435247795896	"abundance"
"bac16SV4_L100_Nextseq_00140"	"read_depth"	"read_depth"	-0.0117681334273651	0.718398025043381	0.853435247795896	"abundance"
"bac16SV4_L100_Nextseq_00698"	"read_depth"	"read_depth"	-0.00814982392226109	0.716815506318746	0.853435247795896	"abundance"
"bac16SV4_L100_Nextseq_10602"	"read_depth"	"read_depth"	-0.00290698656059729	0.719653618925489	0.85412410734443	"abundance"
"bac16SV4_L100_Nextseq_06240"	"read_depth"	"read_depth"	-0.013275116027144	0.720416415324654	0.854227344249871	"abundance"
"bac16SV4_L100_Nextseq_07537"	"read_depth"	"read_depth"	0.00191434435487504	0.725272257493507	0.858632535721555	"abundance"
"bac16SV4_L100_Nextseq_14857"	"day"	"day"	0.00197831312440848	0.72549014885334	0.858632535721555	"abundance"
"bac16SV4_L100_Nextseq_01431"	"read_depth"	"read_depth"	0.000532546220600734	0.729711412255822	0.860405993555373	"abundance"
"bac16SV4_L100_Nextseq_01609"	"day"	"day"	0.000493656449484549	0.728369218243644	0.860405993555373	"abundance"
"bac16SV4_L100_Nextseq_03523"	"read_depth"	"read_depth"	0.000532546220600734	0.729711412255822	0.860405993555373	"abundance"
"bac16SV4_L100_Nextseq_06887"	"day"	"day"	0.000493656480891524	0.728369195576118	0.860405993555373	"abundance"
"bac16SV4_L100_Nextseq_07057"	"read_depth"	"read_depth"	-0.00709406154655615	0.732094138573463	0.862410988962589	"abundance"
"bac16SV4_L100_Nextseq_00930"	"day"	"day"	-0.00672206743265085	0.736169881494974	0.864794358930899	"abundance"
"bac16SV4_L100_Nextseq_02826"	"read_depth"	"read_depth"	0.00454122399655776	0.734812104052773	0.864794358930899	"abundance"
"bac16SV4_L100_Nextseq_14730"	"read_depth"	"read_depth"	-0.00176390838693706	0.736119843230146	0.864794358930899	"abundance"
"bac16SV4_L100_Nextseq_00042"	"read_depth"	"read_depth"	-0.0389774027656329	0.738651114535879	0.865296579029983	"abundance"
"bac16SV4_L100_Nextseq_03427"	"read_depth"	"read_depth"	-0.0150005348602163	0.738167636894645	0.865296579029983	"abundance"
"bac16SV4_L100_Nextseq_13822"	"read_depth"	"read_depth"	0.00203444039411665	0.73786679617902	0.865296579029983	"abundance"
"bac16SV4_L100_Nextseq_00126"	"read_depth"	"read_depth"	-0.0113449968992326	0.740469608529838	0.865822002943307	"abundance"
"bac16SV4_L100_Nextseq_10633"	"read_depth"	"read_depth"	0.000510840714871708	0.740374722697475	0.865822002943307	"abundance"
"bac16SV4_L100_Nextseq_00129"	"read_depth"	"read_depth"	0.0146610832499176	0.746272810446681	0.868203711697513	"abundance"
"bac16SV4_L100_Nextseq_00168"	"read_depth"	"read_depth"	-0.00493808557262421	0.747314587283935	0.868203711697513	"abundance"
"bac16SV4_L100_Nextseq_01358"	"read_depth"	"read_depth"	-0.000502349565513912	0.744992466425672	0.868203711697513	"abundance"
