"feature"	"metadata"	"effect_size"	"pval"	"qval"	"error"	"associations"
"bac16SV4_L100_Nextseq_03779"	"read_depth"	-0.0511189441811909	0.828588163810613	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_03784"	"day"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_03784"	"read_depth"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_03840"	"day"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_03840"	"read_depth"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_03888"	"day"	0.917075949914097	0.306886637503527	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_03888"	"read_depth"	0.505800969124047	0.176873406161431	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_03890"	"day"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_03890"	"read_depth"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_03926"	"day"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_03926"	"read_depth"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_03991"	"day"	0.0697780044941168	0.669143560478177	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_03991"	"read_depth"	-0.090198545836703	0.628649922956942	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_04005"	"day"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_04005"	"read_depth"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_04077"	"day"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_04077"	"read_depth"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_04120"	"day"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_04120"	"read_depth"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_04149"	"day"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_04149"	"read_depth"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_04172"	"day"	-2.45335027346176	0.00163541576512833	0.0364848465471786	NA	"abundance"
"bac16SV4_L100_Nextseq_04172"	"read_depth"	-0.116479493152689	0.766469027859597	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_04175"	"day"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_04175"	"read_depth"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_04218"	"day"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_04218"	"read_depth"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_04282"	"day"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_04282"	"read_depth"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_04314"	"day"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_04314"	"read_depth"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_04321"	"day"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_04321"	"read_depth"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_04326"	"day"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_04326"	"read_depth"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_04360"	"day"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_04360"	"read_depth"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_04378"	"day"	-0.205880197441138	0.690950607736116	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_04378"	"read_depth"	-0.649587562304279	0.218414906186487	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_04382"	"day"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_04382"	"read_depth"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_04383"	"day"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_04383"	"read_depth"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_04384"	"day"	-1.28504727025423	0.0767164783037508	0.678109290740846	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_04384"	"read_depth"	-0.2029647951971	0.636538267139529	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_04412"	"day"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_04412"	"read_depth"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_04432"	"day"	-0.298997566233955	0.993069924348296	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_04432"	"read_depth"	-1.37788977772439	0.992281327376775	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_04459"	"day"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_04459"	"read_depth"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_04502"	"day"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_04502"	"read_depth"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_04559"	"day"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_04559"	"read_depth"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_04575"	"day"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_04575"	"read_depth"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_04692"	"day"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_04692"	"read_depth"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_04698"	"day"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_04698"	"read_depth"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_04712"	"day"	-0.863259863390914	0.139253084887185	0.916749475507299	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_04712"	"read_depth"	0.23839203784553	0.702113916197459	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_04713"	"day"	-0.267609595005274	0.640554881480748	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_04713"	"read_depth"	-1.85884513898429	0.299500541673371	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_04788"	"day"	-0.403060106467969	0.0904070462980854	0.746892199482222	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_04788"	"read_depth"	-0.199216095646891	0.453323322537968	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_04792"	"day"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_04792"	"read_depth"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_04830"	"day"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_04830"	"read_depth"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_04845"	"day"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_04845"	"read_depth"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_04846"	"day"	0.515781344938826	0.132214960443736	0.894629674572882	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_04846"	"read_depth"	0.870514976719638	0.160898737372325	0.964447283074162	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_04947"	"day"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_04947"	"read_depth"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_05041"	"day"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_05041"	"read_depth"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_05072"	"day"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_05072"	"read_depth"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_05074"	"day"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_05074"	"read_depth"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_05102"	"day"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_05102"	"read_depth"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_05129"	"day"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_05129"	"read_depth"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_05164"	"day"	-0.672454477011762	0.0026742634961755	0.0554142468715711	NA	"abundance"
"bac16SV4_L100_Nextseq_05164"	"read_depth"	0.311540019288906	0.327406058973758	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_05168"	"day"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_05168"	"read_depth"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_05181"	"day"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_05181"	"read_depth"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_05189"	"day"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_05189"	"read_depth"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_05190"	"day"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_05190"	"read_depth"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_05250"	"day"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_05250"	"read_depth"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_05288"	"day"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_05288"	"read_depth"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_05289"	"day"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_05289"	"read_depth"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_05300"	"day"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_05300"	"read_depth"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_05301"	"day"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_05301"	"read_depth"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_05324"	"day"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_05324"	"read_depth"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_05350"	"day"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_05350"	"read_depth"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_05434"	"day"	-0.362281605555406	0.0609128138287862	0.582597632855377	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_05434"	"read_depth"	-0.0399280426422135	0.860182776572119	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_05507"	"day"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_05507"	"read_depth"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_05527"	"day"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_05527"	"read_depth"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_05536"	"day"	0.373101546960204	0.389212693071146	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_05536"	"read_depth"	-1.36264474810897	0.227238151301697	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_05537"	"day"	1.92756108117659	0.938461891052102	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_05537"	"read_depth"	2.00056027322787	0.945419888953462	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_05547"	"day"	-0.47258829707694	0.634196800378115	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_05547"	"read_depth"	-0.1244717448806	0.492900599082355	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_05648"	"day"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_05648"	"read_depth"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_05676"	"day"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_05676"	"read_depth"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_05777"	"day"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_05777"	"read_depth"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_05802"	"day"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_05802"	"read_depth"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_05932"	"day"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_05932"	"read_depth"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_06088"	"day"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_06088"	"read_depth"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_06107"	"day"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_06107"	"read_depth"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_06108"	"day"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_06108"	"read_depth"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_06194"	"day"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_06194"	"read_depth"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_06240"	"day"	-0.468982877444519	0.0165957161771561	0.226671688758683	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_06240"	"read_depth"	-0.0757529083784807	0.653560383857507	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_06247"	"day"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_06247"	"read_depth"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_06248"	"day"	-0.499336750910127	0.125286666094462	0.867199298676429	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_06248"	"read_depth"	0.31633571681754	0.450562047487053	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_06254"	"day"	-0.428526056688055	0.0000801776849940523	0.0028955598237852	NA	"abundance"
"bac16SV4_L100_Nextseq_06254"	"read_depth"	-1.00251641458314	0.0000014636017218326	0.000102777365355356	NA	"abundance"
"bac16SV4_L100_Nextseq_06283"	"day"	-2.45240270738517	0.0687900245784628	0.621075650479836	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_06283"	"read_depth"	1.05425771764173	0.23749907640045	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_06406"	"day"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_06406"	"read_depth"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_06494"	"day"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_06494"	"read_depth"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_06496"	"day"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_06496"	"read_depth"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_06606"	"day"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_06606"	"read_depth"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_06745"	"day"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_06745"	"read_depth"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_06746"	"day"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_06746"	"read_depth"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_06747"	"day"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_06747"	"read_depth"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_06832"	"day"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_06832"	"read_depth"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_06880"	"day"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_06880"	"read_depth"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_06887"	"day"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_06887"	"read_depth"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_06922"	"day"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_06922"	"read_depth"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_06944"	"day"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_06944"	"read_depth"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_06945"	"day"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_06945"	"read_depth"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_07057"	"day"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_07057"	"read_depth"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_07098"	"day"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_07098"	"read_depth"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_07124"	"day"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_07124"	"read_depth"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_07130"	"day"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_07130"	"read_depth"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_07140"	"day"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_07140"	"read_depth"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_07185"	"day"	-1.28189355977714	0.595360260039497	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_07185"	"read_depth"	2.58164125843517	0.178137960893453	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_07270"	"day"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_07270"	"read_depth"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_07367"	"day"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_07367"	"read_depth"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_07395"	"day"	-0.0862195546428934	0.778957602502269	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_07395"	"read_depth"	0.0646421613371737	0.807505867219802	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_07537"	"day"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_07537"	"read_depth"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_07594"	"day"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_07594"	"read_depth"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_07599"	"day"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_07599"	"read_depth"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_07640"	"day"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_07640"	"read_depth"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_07654"	"day"	0.348863739757393	0.104513180971496	0.795811209325127	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_07654"	"read_depth"	0.185560328719108	0.400196372231104	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_07757"	"day"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_07757"	"read_depth"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_07796"	"day"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_07796"	"read_depth"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_07850"	"day"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_07850"	"read_depth"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_07853"	"day"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_07853"	"read_depth"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_07899"	"day"	3.70885059199074	0.152418356631758	0.964326214566384	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_07899"	"read_depth"	1.46416174786043	0.158475692438921	0.964326214566384	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_07905"	"day"	0.686144979215123	0.0154684867332648	0.219687272256704	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_07905"	"read_depth"	0.16803514742901	0.562012071225174	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_07925"	"day"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_07925"	"read_depth"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_08008"	"day"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_08008"	"read_depth"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_08116"	"day"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_08116"	"read_depth"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_08142"	"day"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_08142"	"read_depth"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_08181"	"day"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_08181"	"read_depth"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_08247"	"day"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_08247"	"read_depth"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_08455"	"day"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_08455"	"read_depth"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_08456"	"day"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_08456"	"read_depth"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_08471"	"day"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_08471"	"read_depth"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_08533"	"day"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_08533"	"read_depth"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_08712"	"day"	0.237731401275332	0.477707679276946	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_08712"	"read_depth"	0.046876252223592	0.874084148004654	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_08747"	"day"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_08747"	"read_depth"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_08775"	"day"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_08775"	"read_depth"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_08815"	"day"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_08815"	"read_depth"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_08818"	"day"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_08818"	"read_depth"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_08836"	"day"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_08836"	"read_depth"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_08857"	"day"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_08857"	"read_depth"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_08895"	"day"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_08895"	"read_depth"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_08898"	"day"	-2.24407936023354	0.110466550269992	0.826211358232367	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_08898"	"read_depth"	0.963106277250361	0.208553275916997	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_08946"	"day"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_08946"	"read_depth"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_08970"	"day"	2.00285852622469	0.357157294879645	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_08970"	"read_depth"	0.874961662840017	0.73664370713086	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_09044"	"day"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_09044"	"read_depth"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_09085"	"day"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_09085"	"read_depth"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_09126"	"day"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_09126"	"read_depth"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_09130"	"day"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_09130"	"read_depth"	NA	1	1	"sensitivity failed"	"abundance"
