"feature"	"metadata"	"effect_size"	"pval"	"qval"	"associations"
"bac16SV4_L100_Nextseq_00232"	"day"	0.0849569072882502	0.56034575481895	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_00232"	"read_depth"	-0.0193954070801656	0.69848262965419	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_00242"	"day"	0.170511019038551	0.332589593453286	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_00242"	"read_depth"	0.017924957213349	0.735901576451767	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_00244"	"day"	0.126758352065166	0.44861424652582	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_00244"	"read_depth"	-0.00089861577005462	0.772975121079093	0.776044919018248	"abundance"
"bac16SV4_L100_Nextseq_00245"	"day"	0.0275242900863875	0.714577932501039	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_00245"	"read_depth"	0.0437471681274966	0.695612268856367	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_00247"	"day"	0.0254861227079598	0.693793511336106	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_00247"	"read_depth"	0.015553856866165	0.72588288081375	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_00256"	"day"	0.104315239378687	0.481393649560075	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_00256"	"read_depth"	0.0634476568290228	0.621494974527207	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_00257"	"day"	0.0383108562474425	0.678464370135018	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_00257"	"read_depth"	-0.00258021614792656	0.75081038951457	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_00261"	"day"	0.0432570260429534	0.673996281571857	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_00261"	"read_depth"	-0.0138809085347742	0.7257351798974	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_00265"	"day"	0.063906778212469	0.599704795481685	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_00265"	"read_depth"	0.0162869703021928	0.72830179748199	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_00266"	"day"	0.0655483403695926	0.587264002474023	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_00266"	"read_depth"	0.0110498670541616	0.738687157215054	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_00272"	"day"	0.0456115284939134	0.645784569782632	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_00272"	"read_depth"	0.0229826499132032	0.70898928852423	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_00277"	"day"	-0.0069796447412214	0.728507009955249	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_00277"	"read_depth"	-0.0117063440890268	0.724970033232273	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_00278"	"day"	0.532244680846198	0.00674707550767459	0.160911385692466	"abundance"
"bac16SV4_L100_Nextseq_00278"	"read_depth"	0.148041118257542	0.430057217531216	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_00281"	"day"	0.0597073857433002	0.613804393751653	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_00281"	"read_depth"	-0.0295304426783516	0.698897049830079	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_00287"	"day"	0.442504843365128	0.0320065208667335	0.586322353268858	"abundance"
"bac16SV4_L100_Nextseq_00287"	"read_depth"	0.0202647618281904	0.720740495826698	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_00289"	"day"	0.202519582851827	0.28127864501946	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_00289"	"read_depth"	-0.00221766664950762	0.769102913959677	0.775003407313558	"abundance"
"bac16SV4_L100_Nextseq_00294"	"day"	0.0063960047361377	0.720932047964069	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_00294"	"read_depth"	-0.0141524526162155	0.718040305110372	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_00297"	"day"	0.15290411520641	0.377651943537824	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_00297"	"read_depth"	-0.0143778458359517	0.730881150915244	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_00304"	"day"	-1.56763591459883	4.40664865708484e-13	6.96250487819405e-11	"abundance"
"bac16SV4_L100_Nextseq_00304"	"read_depth"	-0.481136953152682	0.0573910260955372	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_00305"	"day"	0.0440998589767828	0.651515355420761	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_00305"	"read_depth"	0.0269736308402093	0.695268751337118	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_00307"	"day"	0.0413580923117376	0.644406761545945	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_00307"	"read_depth"	0.000118599993203764	0.751512536437934	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_00309"	"day"	0.0844148773024764	0.550393095125921	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_00309"	"read_depth"	-0.0439722866722999	0.66567999226616	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_00315"	"day"	0.163841870836579	0.359423882618343	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_00315"	"read_depth"	-0.0171413519322573	0.724746410778422	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_00326"	"day"	0.0977911539668476	0.515173727641655	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_00326"	"read_depth"	-0.000256082787632457	0.730821914474943	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_00330"	"day"	0.0540685706413513	0.628122665377761	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_00330"	"read_depth"	-0.0207520389270383	0.723262206099013	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_00332"	"day"	0.11580955586929	0.494365831534127	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_00332"	"read_depth"	-0.0133968273227367	0.719848324726937	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_00335"	"day"	-1.50680081460655	5.53945778136722e-13	7.77986070627574e-11	"abundance"
"bac16SV4_L100_Nextseq_00335"	"read_depth"	-0.247330424182198	0.306119326014805	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_00336"	"day"	-1.48575786844819	5.53362043687056e-12	6.35863293836762e-10	"abundance"
"bac16SV4_L100_Nextseq_00336"	"read_depth"	-0.281948291485315	0.264154035350213	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_00341"	"day"	-0.00213261582551942	0.751329865113264	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_00341"	"read_depth"	-0.0960068286551784	0.566309744905593	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_00346"	"day"	0.0651415676528972	0.600857157329233	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_00346"	"read_depth"	0.0208098223174899	0.741184718689542	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_00350"	"day"	0.0791850738874544	0.55839848898728	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_00350"	"read_depth"	0.0696710296814766	0.644301816639288	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_00362"	"day"	0.011060209512782	0.708974580400296	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_00362"	"read_depth"	0.0250181287267231	0.681864618020183	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_00367"	"day"	-1.50785480159132	1.12816873898414e-12	1.42600528607595e-10	"abundance"
"bac16SV4_L100_Nextseq_00367"	"read_depth"	-0.245597299325204	0.320357985942267	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_00371"	"day"	0.213951351091411	0.253117215606971	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_00371"	"read_depth"	0.0854773944122113	0.576460364472154	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_00373"	"day"	0.052498099777635	0.645970832833343	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_00373"	"read_depth"	-0.0465313735703349	0.672838755822954	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_00379"	"day"	0.0870318138596192	0.556141987753039	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_00379"	"read_depth"	0.000104701359528121	0.756076758300163	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_00388"	"day"	0.0944854785563353	0.525715867119185	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_00388"	"read_depth"	-0.0199734502639183	0.72785185036411	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_00394"	"day"	0.0108631360470205	0.7623957877719	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_00394"	"read_depth"	-0.016804224158668	0.743853346065737	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_00398"	"day"	0.0727333203574824	0.571000875102662	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_00398"	"read_depth"	0.0163065441812484	0.679458709695862	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_00400"	"day"	0.0592184644085924	0.618184713782348	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_00400"	"read_depth"	-0.0552589831150162	0.630747036452239	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_00401"	"day"	0.0553298803899744	0.610646698528159	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_00401"	"read_depth"	-0.0258170843101945	0.723185163958529	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_00419"	"day"	0.0193750865985504	0.727737077407821	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_00419"	"read_depth"	-0.0145819495056357	0.727267502233951	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_00425"	"day"	0.105180359927194	0.500691274060551	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_00425"	"read_depth"	-0.0478865501211611	0.670486982968559	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_00432"	"day"	0.103550300413546	0.491182086073754	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_00432"	"read_depth"	0.00563192421775125	0.741335037757953	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_00443"	"day"	0.0667403124267844	0.619759561136351	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_00443"	"read_depth"	-0.00889876411702016	0.759658521213377	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_00451"	"day"	0.168692301094609	0.341442722349315	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_00451"	"read_depth"	0.0798254204266774	0.612210155059923	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_00458"	"day"	0.0273480796531384	0.689692232819562	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_00458"	"read_depth"	-0.00448900220276549	0.749300397291463	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_00461"	"day"	0.0110170305769209	0.750885107564874	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_00461"	"read_depth"	0.037612264275022	0.673852167309512	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_00470"	"day"	0.0852367168479694	0.552680973908297	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_00470"	"read_depth"	-0.0218166317462247	0.701331995821673	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_00474"	"day"	0.0752135486391844	0.578613580876047	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_00474"	"read_depth"	-0.09307745419093	0.556049955251536	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_00476"	"day"	-1.26285451341126	8.63356759348011e-10	6.82051839884928e-08	"abundance"
"bac16SV4_L100_Nextseq_00476"	"read_depth"	-0.141682703612901	0.517741754914122	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_00477"	"day"	0.116680675473767	0.47199676513234	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_00477"	"read_depth"	0.0758164539139737	0.614110589255248	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_00478"	"day"	0.0615864202153858	0.615208560954004	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_00478"	"read_depth"	-0.00949560723044066	0.734854249142527	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_00493"	"day"	0.0348757232766949	0.657353659656846	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_00493"	"read_depth"	0.0107193430203238	0.721883971201743	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_00525"	"day"	-0.0112955538190055	0.70856866561634	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_00525"	"read_depth"	-0.0281805161237895	0.709072198183631	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_00528"	"day"	0.0395484374747401	0.649590476865707	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_00528"	"read_depth"	0.0149170185807186	0.714953547298083	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_00539"	"day"	0.0164736386847455	0.742876996134126	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_00539"	"read_depth"	0.000513845235756461	0.759742635699884	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_00540"	"day"	0.0299798569326959	0.684847131710244	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_00540"	"read_depth"	-0.0392163407125244	0.660284355496919	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_00555"	"day"	-0.0187248531810105	0.718940177970927	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_00555"	"read_depth"	-0.0356631005185703	0.71211068247861	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_00560"	"day"	0.0716148902113676	0.589414956435503	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_00560"	"read_depth"	0.0216206394408651	0.719088125231303	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_00578"	"day"	-0.00018558589291215	0.736819008961299	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_00578"	"read_depth"	0.00724893866419015	0.732667400115763	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_00590"	"day"	-1.19613841059497	3.77645214370836e-08	2.16974341347608e-06	"abundance"
"bac16SV4_L100_Nextseq_00590"	"read_depth"	-0.216133655255762	0.354154857418182	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_00591"	"day"	-0.0348299767032589	0.675587804833338	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_00591"	"read_depth"	0.0133985986646207	0.734945651333711	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_00598"	"day"	-0.042253660198397	0.659313002079136	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_00598"	"read_depth"	-0.157296839642062	0.434714109388108	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_00621"	"day"	0.0147665337705187	0.705195965263635	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_00621"	"read_depth"	-0.0141501592403511	0.748013590709637	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_00626"	"day"	-1.14202066275408	1.69983598759249e-08	1.07429634415845e-06	"abundance"
"bac16SV4_L100_Nextseq_00626"	"read_depth"	-0.179721014012917	0.435189501463399	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_00629"	"day"	-0.0115462393460197	0.73173899120534	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_00629"	"read_depth"	-0.0112245882799446	0.723653049476189	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_00651"	"day"	0.0364782763877254	0.671129554849133	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_00651"	"read_depth"	0.101205417016958	0.546323537396002	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_00658"	"day"	0.0358723785341439	0.684077515161924	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_00658"	"read_depth"	0.00763009483165332	0.760520556601069	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_00669"	"day"	0.0344753214386317	0.663542172399962	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_00669"	"read_depth"	-0.0578680885818312	0.612310837156938	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_00671"	"day"	0.00727232439934371	0.754623011390739	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_00671"	"read_depth"	-0.0119583334683102	0.709978850504518	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_00678"	"day"	-1.01236512131516	1.15749442779547e-06	5.22526055976243e-05	"abundance"
"bac16SV4_L100_Nextseq_00678"	"read_depth"	-0.079911629076341	0.651541431150973	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_00685"	"day"	-0.737081493537344	0.000291320017278439	0.00944175645743452	"abundance"
"bac16SV4_L100_Nextseq_00685"	"read_depth"	-0.283224769747504	0.23089875126478	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_00698"	"day"	0.00687510261833703	0.751552207243123	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_00698"	"read_depth"	0.00832313402802436	0.74723123945246	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_00701"	"day"	-0.0671641549558569	0.606795078928964	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_00701"	"read_depth"	0.0319819454548266	0.698774544264003	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_00719"	"day"	-1.4399508017487	1.38167480928653e-11	1.45536413244847e-09	"abundance"
"bac16SV4_L100_Nextseq_00719"	"read_depth"	-0.114279735364334	0.56680133258237	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_00721"	"day"	0.0635407673539149	0.599857525047822	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_00721"	"read_depth"	-0.0741916411052458	0.58193507315947	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_00722"	"day"	-0.013984409257503	0.715291013236783	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_00722"	"read_depth"	0.0271430531657392	0.731263729220826	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_00737"	"day"	-1.0695875067066	2.92373024401993e-08	1.75980715640057e-06	"abundance"
"bac16SV4_L100_Nextseq_00737"	"read_depth"	-0.17304854249678	0.436262126324011	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_00749"	"day"	0.0427234384415741	0.6684413592963	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_00749"	"read_depth"	-0.00675839706330951	0.742800471504455	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_00759"	"day"	0.0250323354776711	0.701598635313037	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_00759"	"read_depth"	0.110951288199386	0.526774748848522	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_00783"	"day"	0.00428216877338818	0.748298250493198	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_00783"	"read_depth"	0.000286457119458215	0.722962955443098	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_00787"	"day"	0.071117175058842	0.571475462338834	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_00787"	"read_depth"	0.0515469740850717	0.645419536834244	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_00803"	"day"	-1.22521319897369	2.59723157911007e-10	2.18860047733009e-08	"abundance"
"bac16SV4_L100_Nextseq_00803"	"read_depth"	-0.106777828182245	0.572883764267927	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_00811"	"day"	0.0738490133499714	0.565574454787916	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_00811"	"read_depth"	-0.00115213732990482	0.753699595778492	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_00819"	"day"	-1.03859659443587	9.93151372591025e-07	4.6494197590928e-05	"abundance"
"bac16SV4_L100_Nextseq_00819"	"read_depth"	-0.229987613209191	0.318764153370182	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_00820"	"day"	0.0530994223526824	0.636018827695093	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_00820"	"read_depth"	-0.00438770851540468	0.746359676989653	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_00824"	"day"	-0.992379457334803	2.3189024402244e-06	0.000101072161532539	"abundance"
"bac16SV4_L100_Nextseq_00824"	"read_depth"	-0.0820505571883817	0.640628031590227	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_00836"	"day"	-0.0159785891451922	0.727489320078824	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_00836"	"read_depth"	0.0211051846994865	0.732325399653976	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_00842"	"day"	0.0582060203501481	0.602293601348094	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_00842"	"read_depth"	0.0238385497937133	0.698885924835191	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_00868"	"day"	0.0578492775855866	0.622360903953862	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_00868"	"read_depth"	-0.0133448396097307	0.730729545424195	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_00870"	"day"	0.0406705161867891	0.650934617086256	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_00870"	"read_depth"	0.0927559361065831	0.574809232081149	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_00879"	"day"	0.0473810055317893	0.657113521235839	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_00879"	"read_depth"	0.0145306626919928	0.735564701884983	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_00912"	"day"	0.0265445483561962	0.695838237464092	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_00912"	"read_depth"	0.0319769385607918	0.705194388138535	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_00930"	"day"	0.0254104802595496	0.702701531015847	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_00930"	"read_depth"	0.0708842098865578	0.622871546630307	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_00950"	"day"	0.0827935729807581	0.57005334521698	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_00950"	"read_depth"	-0.00319168363733938	0.749315618568576	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_00958"	"day"	-0.984500873182122	2.14891977386167e-07	1.08649383766446e-05	"abundance"
"bac16SV4_L100_Nextseq_00958"	"read_depth"	-0.190721774657445	0.399417151624541	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_01003"	"day"	-0.126974704527384	0.445464405674609	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_01003"	"read_depth"	0.0528995535184707	0.655998112044307	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_01005"	"day"	0.0773144351294185	0.59156335570611	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_01005"	"read_depth"	-0.000515889607429848	0.74657692372446	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_01141"	"day"	0.0529038897994219	0.624641564731566	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_01141"	"read_depth"	0.00732238509940239	0.734456631459856	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_01205"	"day"	0.0199827313174085	0.690651746491938	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_01205"	"read_depth"	0.00141850097316093	0.748192943144471	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_01214"	"day"	0.0445475332679363	0.648500343513954	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_01214"	"read_depth"	0.00726389155871779	0.77062969541738	0.775003407313558	"abundance"
"bac16SV4_L100_Nextseq_01220"	"day"	0.0619160528142949	0.624832705477236	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_01220"	"read_depth"	0.0112286943233462	0.746132486464246	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_01271"	"day"	-1.03947870714401	2.55103098903767e-07	1.24019352697831e-05	"abundance"
"bac16SV4_L100_Nextseq_01271"	"read_depth"	-0.116415160706544	0.556541588254857	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_01325"	"day"	0.0611272342094863	0.6035162017634	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_01325"	"read_depth"	-0.0164258956001309	0.706662414050059	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_01358"	"day"	0.0255822506009373	0.694879982244172	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_01358"	"read_depth"	-0.0118575753401709	0.721514574554913	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_01361"	"day"	-0.857502876078473	2.96265378997088e-05	0.00120799819049135	"abundance"
"bac16SV4_L100_Nextseq_01361"	"read_depth"	-0.187511565205748	0.392212395759937	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_01427"	"day"	0.111026536123588	0.494218505369303	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_01427"	"read_depth"	-0.0247416436859317	0.709817192344876	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_01431"	"day"	0.0538156328383857	0.643621447176483	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_01431"	"read_depth"	0.0086477192153877	0.73801823607853	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_01451"	"day"	0.0486192029757298	0.648459243024903	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_01451"	"read_depth"	0.0446232868144169	0.683207092634402	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_01466"	"day"	0.023088703958893	0.72766380032707	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_01466"	"read_depth"	0.0447609807578687	0.685151656845236	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_01477"	"day"	-0.0759844274445466	0.594274456011586	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_01477"	"read_depth"	-0.000498760322525404	0.754264568099031	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_01485"	"day"	-0.00141150975885306	0.736600943327887	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_01485"	"read_depth"	0.0350833779576687	0.699576449012728	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_01525"	"day"	-0.214578788800048	0.283234665763986	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_01525"	"read_depth"	0.0874032961182388	0.600792734798427	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_01602"	"day"	-0.43873356630127	0.0252821452307123	0.50724812018445	"abundance"
"bac16SV4_L100_Nextseq_01602"	"read_depth"	-0.0894389331916053	0.564491925682274	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_01609"	"day"	0.0478950654905724	0.623868719375427	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_01609"	"read_depth"	-0.0128769739973114	0.714371474733263	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_01639"	"day"	0.00949833571652576	0.74204262740563	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_01639"	"read_depth"	0.0085422951908331	0.727913936170565	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_01643"	"day"	-0.0406789432266018	0.67163459439801	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_01643"	"read_depth"	-0.102098029018686	0.546967431718354	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_01742"	"day"	0.0415047369209562	0.666630209180729	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_01742"	"read_depth"	-0.0125472036391342	0.738591586861735	0.774393071930312	"abundance"
"bac16SV4_L100_Nextseq_01754"	"day"	-0.765328120661779	0.000245118473867162	0.00815341449916032	"abundance"
"bac16SV4_L100_Nextseq_01754"	"read_depth"	-0.0663851213490127	0.655421202265345	0.774393071930312	"abundance"
